nm; A
286,000000; -0,000137
285,000000; -0,000133
284,000000; -0,000050
283,000000; -0,000062
282,000000; -0,000350
281,000000; -0,000104
280,000000; -0,000300
279,000000; -0,000254
278,000000; -0,000495
277,000000; -0,000279
276,000000; -0,000266
275,000000; -0,000295
274,000000; -0,000179
273,000000; -0,000332
272,000000; -0,000336
271,000000; -0,000261
270,000000; -0,000494
269,000000; -0,000382
268,000000; -0,000299
267,000000; -0,000489
266,000000; -0,000464
265,000000; -0,000286
264,000000; -0,000402
263,000000; -0,000434
262,000000; -0,000484
261,000000; -0,000368
260,000000; -0,000537
259,000000; -0,000392
258,000000; -0,000409
257,000000; -0,000528
256,000000; -0,000635
255,000000; -0,000577
254,000000; -0,000494
253,000000; -0,000601
252,000000; -0,000633
251,000000; -0,000559
250,000000; -0,000497
249,000000; -0,000639
248,000000; -0,000528
247,000000; -0,000535
246,000000; -0,000599
245,000000; -0,000607
244,000000; -0,000667
243,000000; -0,000633
242,000000; -0,000620
241,000000; -0,000615
240,000000; -0,000602
239,000000; -0,000710
238,000000; -0,000523
237,000000; -0,000723
236,000000; -0,000746
235,000000; -0,000733
234,000000; -0,000720
233,000000; -0,000583
232,000000; -0,000605
231,000000; -0,000584
230,000000; -0,000564
229,000000; -0,000456
228,000000; -0,000577
227,000000; -0,000663
226,000000; -0,000674
225,000000; -0,000595
224,000000; -0,000598
223,000000; -0,000534
222,000000; -0,000553
221,000000; -0,000458
220,000000; -0,000469
219,000000; -0,000500
218,000000; -0,000335
217,000000; -0,000238
216,000000; -0,000288
215,000000; -0,000253
214,000000; -0,000210
213,000000; -0,000271
212,000000; -0,000128
211,000000; -0,000309
210,000000; -0,000185
209,000000; -0,000127
208,000000; -0,000100
207,000000; -0,000200
206,000000; -0,000150
205,000000; -0,000138
204,000000; -0,000115
203,000000; -0,000004
202,000000; -0,000168
201,000000; -0,000251
200,000000; -0,000121
