nm; A
285,000000; 0,662961
284,000000; 0,682566
283,000000; 0,700288
282,000000; 0,717443
281,000000; 0,735006
280,000000; 0,751661
279,000000; 0,766944
278,000000; 0,778559
277,000000; 0,785902
276,000000; 0,789885
275,000000; 0,792234
274,000000; 0,793976
273,000000; 0,794964
272,000000; 0,794352
271,000000; 0,792168
270,000000; 0,788045
269,000000; 0,782267
268,000000; 0,775608
267,000000; 0,767711
266,000000; 0,760386
265,000000; 0,752332
264,000000; 0,743901
263,000000; 0,735380
262,000000; 0,726861
261,000000; 0,718757
260,000000; 0,711277
259,000000; 0,704274
258,000000; 0,697819
257,000000; 0,691984
256,000000; 0,686753
255,000000; 0,682732
254,000000; 0,679991
253,000000; 0,679088
252,000000; 0,680479
251,000000; 0,684720
250,000000; 0,692881
249,000000; 0,706565
248,000000; 0,725819
247,000000; 0,753236
246,000000; 0,788632
245,000000; 0,833315
244,000000; 0,887719
243,000000; 0,950331
242,000000; 1,022272
241,000000; 1,100384
240,000000; 1,181183
239,000000; 1,262932
238,000000; 1,344462
237,000000; 1,425614
236,000000; 1,508237
235,000000; 1,590852
234,000000; 1,674256
233,000000; 1,750687
232,000000; 1,819472
231,000000; 1,882503
230,000000; 1,934371
229,000000; 1,977177
228,000000; 2,015146
227,000000; 2,042774
226,000000; 2,068901
225,000000; 2,089000
224,000000; 2,106337
223,000000; 2,119177
222,000000; 2,133496
221,000000; 2,147042
220,000000; 2,154878
219,000000; 2,160490
218,000000; 2,174911
217,000000; 2,183322
216,000000; 2,188549
215,000000; 2,189063
214,000000; 2,188488
213,000000; 2,187715
212,000000; 2,188350
211,000000; 2,179817
210,000000; 2,178633
209,000000; 2,173514
208,000000; 2,176974
207,000000; 2,170978
206,000000; 2,167037
205,000000; 2,157397
204,000000; 2,154884
203,000000; 2,143149
202,000000; 2,147308
201,000000; 2,147156
200,000000; 2,143706
