nm; A
290,000000; 4,480391
289,000000; 10,000000
288,000000; 10,000000
287,000000; 4,606184
286,000000; 4,481686
285,000000; 10,000000
284,000000; 4,482334
283,000000; 3,805919
282,000000; 4,784061
281,000000; 4,784307
280,000000; 5,085733
279,000000; 10,000000
278,000000; 10,000000
277,000000; 10,000000
276,000000; 10,000000
275,000000; 4,046254
274,000000; 10,000000
273,000000; 10,000000
272,000000; 10,000000
271,000000; 10,000000
270,000000; 10,000000
269,000000; 10,000000
268,000000; 10,000000
267,000000; 4,137034
266,000000; 5,091801
265,000000; 10,000000
264,000000; 10,000000
263,000000; 10,000000
262,000000; 4,793001
261,000000; 10,000000
260,000000; 10,000000
259,000000; 4,493914
258,000000; 10,000000
257,000000; 10,000000
256,000000; 10,000000
255,000000; 10,000000
254,000000; 5,099860
253,000000; 10,000000
252,000000; 4,800731
251,000000; 4,801853
250,000000; 10,000000
249,000000; 10,000000
248,000000; 10,000000
247,000000; 5,108896
246,000000; 10,000000
245,000000; 10,000000
244,000000; 10,000000
243,000000; 4,416797
242,000000; 10,000000
241,000000; 10,000000
240,000000; 5,121064
239,000000; 10,000000
238,000000; 5,124622
237,000000; 4,825449
236,000000; 10,000000
235,000000; 4,227302
234,000000; 10,000000
233,000000; 4,833459
232,000000; 4,437636
231,000000; 4,661529
230,000000; 4,362768
229,000000; 5,143046
228,000000; 4,446332
227,000000; 4,106256
226,000000; 4,849100
225,000000; 10,000000
224,000000; 5,155063
223,000000; 10,000000
222,000000; 4,859469
221,000000; 10,000000
220,000000; 5,166782
219,000000; 4,215805
218,000000; 4,474709
217,000000; 10,000000
216,000000; 4,579352
215,000000; 4,282452
214,000000; 10,000000
213,000000; 4,415983
212,000000; 5,198555
211,000000; 4,161637
210,000000; 4,730658
209,000000; 4,610658
208,000000; 10,000000
207,000000; 4,444719
206,000000; 5,228490
205,000000; 4,234565
204,000000; 4,286614
203,000000; 4,016721
202,000000; 4,175260
201,000000; 4,262392
200,000000; 4,366962
199,000000; 4,579399
198,000000; 4,140160
197,000000; 4,517627
196,000000; 4,049584
195,000000; 3,867941
194,000000; 4,634616
193,000000; 3,673603
192,000000; 10,000000
191,000000; 3,479320
190,000000; 10,000000
