nm; A
200,000000; 1,658966
199,000000; 1,661054
198,000000; 1,662212
197,000000; 1,664944
196,000000; 1,666767
195,000000; 1,669284
194,000000; 1,672626
193,000000; 1,672680
192,000000; 1,680044
191,000000; 1,678279
190,000000; 1,688825
