nm; A
216,000000; 0,310289
215,000000; 0,315689
214,000000; 0,321681
213,000000; 0,327864
212,000000; 0,334662
211,000000; 0,341962
210,000000; 0,350007
209,000000; 0,358782
208,000000; 0,368553
207,000000; 0,379438
206,000000; 0,391628
205,000000; 0,405661
204,000000; 0,422808
203,000000; 0,443433
202,000000; 0,469539
201,000000; 0,502399
200,000000; 0,545268
199,000000; 0,601201
198,000000; 0,671602
197,000000; 0,766258
196,000000; 0,886970
195,000000; 1,039120
194,000000; 1,237093
193,000000; 1,438182
192,000000; 1,703909
191,000000; 1,861703
190,000000; 1,948996
