Created as New Dataset;Sample 009 By Administrator Date maandag, maart 02 2026
cm-1;%T
2813,00;98,56
2812,00;98,56
2811,00;98,56
2810,00;98,56
2809,00;98,57
2808,00;98,57
2807,00;98,57
2806,00;98,57
2805,00;98,57
2804,00;98,56
2803,00;98,55
2802,00;98,53
2801,00;98,52
2800,00;98,52
2799,00;98,52
2798,00;98,52
2797,00;98,53
2796,00;98,53
2795,00;98,54
2794,00;98,54
2793,00;98,54
2792,00;98,55
2791,00;98,56
2790,00;98,56
2789,00;98,56
2788,00;98,55
2787,00;98,55
2786,00;98,55
2785,00;98,55
2784,00;98,55
2783,00;98,56
2782,00;98,55
2781,00;98,55
2780,00;98,54
2779,00;98,54
2778,00;98,54
2777,00;98,54
2776,00;98,54
2775,00;98,54
2774,00;98,54
2773,00;98,55
2772,00;98,55
2771,00;98,55
2770,00;98,55
2769,00;98,55
2768,00;98,56
2767,00;98,56
2766,00;98,55
2765,00;98,54
2764,00;98,53
2763,00;98,52
2762,00;98,51
2761,00;98,52
2760,00;98,53
2759,00;98,53
2758,00;98,54
2757,00;98,54
2756,00;98,54
2755,00;98,55
2754,00;98,56
2753,00;98,57
2752,00;98,57
2751,00;98,56
2750,00;98,55
2749,00;98,54
2748,00;98,54
2747,00;98,54
2746,00;98,55
2745,00;98,55
2744,00;98,54
2743,00;98,53
2742,00;98,52
2741,00;98,51
2740,00;98,51
2739,00;98,52
2738,00;98,52
2737,00;98,53
2736,00;98,53
2735,00;98,54
2734,00;98,55
2733,00;98,56
2732,00;98,56
2731,00;98,56
2730,00;98,56
2729,00;98,56
2728,00;98,55
2727,00;98,55
2726,00;98,54
2725,00;98,53
2724,00;98,53
2723,00;98,53
2722,00;98,53
2721,00;98,53
2720,00;98,53
2719,00;98,53
2718,00;98,54
2717,00;98,54
2716,00;98,54
2715,00;98,54
2714,00;98,54
2713,00;98,54
2712,00;98,55
2711,00;98,55
2710,00;98,55
2709,00;98,55
2708,00;98,54
2707,00;98,53
2706,00;98,53
2705,00;98,53
2704,00;98,53
2703,00;98,53
2702,00;98,53
2701,00;98,53
2700,00;98,54
2699,00;98,55
2698,00;98,55
2697,00;98,55
2696,00;98,55
2695,00;98,55
2694,00;98,56
2693,00;98,56
2692,00;98,56
2691,00;98,55
2690,00;98,54
2689,00;98,54
2688,00;98,54
2687,00;98,54
2686,00;98,54
2685,00;98,53
2684,00;98,53
2683,00;98,54
2682,00;98,54
2681,00;98,55
2680,00;98,56
2679,00;98,56
2678,00;98,56
2677,00;98,55
2676,00;98,54
2675,00;98,52
2674,00;98,50
2673,00;98,50
2672,00;98,50
2671,00;98,51
2670,00;98,52
2669,00;98,53
2668,00;98,53
2667,00;98,54
2666,00;98,55
2665,00;98,55
2664,00;98,56
2663,00;98,55
2662,00;98,55
2661,00;98,54
2660,00;98,53
2659,00;98,52
2658,00;98,52
2657,00;98,52
2656,00;98,53
2655,00;98,52
2654,00;98,52
2653,00;98,51
2652,00;98,50
2651,00;98,49
2650,00;98,49
2649,00;98,49
2648,00;98,50
2647,00;98,50
2646,00;98,50
2645,00;98,50
2644,00;98,50
