Created as New Dataset;Sample 006 By Administrator Date maandag, maart 02 2026
cm-1;%T
3386,00;52,49
3385,00;52,39
3384,00;52,29
3383,00;52,21
3382,00;52,14
3381,00;52,07
3380,00;52,00
3379,00;51,93
3378,00;51,87
3377,00;51,81
3376,00;51,75
3375,00;51,69
3374,00;51,64
3373,00;51,59
3372,00;51,54
3371,00;51,49
3370,00;51,43
3369,00;51,37
3368,00;51,33
3367,00;51,28
3366,00;51,24
3365,00;51,18
3364,00;51,13
3363,00;51,09
3362,00;51,05
3361,00;51,02
3360,00;50,99
3359,00;50,97
3358,00;50,95
3357,00;50,94
3356,00;50,91
3355,00;50,88
3354,00;50,85
3353,00;50,81
3352,00;50,78
3351,00;50,76
3350,00;50,74
3349,00;50,72
3348,00;50,70
3347,00;50,68
3346,00;50,66
3345,00;50,64
3344,00;50,62
3343,00;50,61
3342,00;50,59
3341,00;50,57
3340,00;50,56
3339,00;50,55
3338,00;50,54
3337,00;50,53
3336,00;50,52
3335,00;50,51
3334,00;50,51
3333,00;50,52
3332,00;50,51
3331,00;50,51
3330,00;50,50
3329,00;50,50
3328,00;50,50
3327,00;50,51
3326,00;50,51
3325,00;50,51
3324,00;50,50
3323,00;50,50
3322,00;50,50
3321,00;50,50
3320,00;50,51
3319,00;50,51
3318,00;50,52
3317,00;50,53
3316,00;50,55
3315,00;50,56
3314,00;50,57
3313,00;50,57
3312,00;50,57
3311,00;50,56
3310,00;50,54
3309,00;50,54
3308,00;50,53
3307,00;50,54
3306,00;50,55
3305,00;50,55
3304,00;50,55
3303,00;50,54
3302,00;50,54
3301,00;50,54
3300,00;50,56
3299,00;50,57
3298,00;50,59
3297,00;50,60
3296,00;50,61
3295,00;50,63
3294,00;50,65
3293,00;50,66
3292,00;50,65
3291,00;50,64
3290,00;50,63
3289,00;50,62
3288,00;50,62
3287,00;50,63
3286,00;50,64
3285,00;50,65
3284,00;50,65
3283,00;50,67
3282,00;50,68
3281,00;50,69
3280,00;50,69
3279,00;50,69
3278,00;50,70
3277,00;50,70
3276,00;50,70
3275,00;50,71
3274,00;50,70
3273,00;50,70
3272,00;50,70
3271,00;50,71
3270,00;50,73
3269,00;50,76
3268,00;50,77
3267,00;50,79
3266,00;50,79
3265,00;50,80
3264,00;50,81
3263,00;50,82
3262,00;50,83
3261,00;50,85
3260,00;50,87
3259,00;50,89
3258,00;50,92
3257,00;50,94
3256,00;50,94
3255,00;50,95
3254,00;50,96
3253,00;50,98
3252,00;51,01
3251,00;51,04
3250,00;51,08
3249,00;51,11
3248,00;51,13
3247,00;51,16
3246,00;51,19
3245,00;51,23
3244,00;51,26
3243,00;51,31
3242,00;51,36
3241,00;51,41
3240,00;51,45
3239,00;51,50
3238,00;51,54
3237,00;51,58
3236,00;51,62
3235,00;51,67
3234,00;51,72
3233,00;51,77
3232,00;51,82
3231,00;51,88
3230,00;51,95
3229,00;52,01
3228,00;52,06
3227,00;52,12
3226,00;52,20
3225,00;52,29
3224,00;52,38
3223,00;52,47
3222,00;52,55
3221,00;52,63
3220,00;52,71
3219,00;52,79
3218,00;52,87
3217,00;52,95
3216,00;53,03
3215,00;53,12
3214,00;53,22
3213,00;53,33
3212,00;53,44
3211,00;53,56
3210,00;53,67
3209,00;53,78
3208,00;53,89
3207,00;54,00
3206,00;54,11
3205,00;54,22
3204,00;54,34
3203,00;54,46
3202,00;54,59
3201,00;54,71
3200,00;54,84
3199,00;54,98
3198,00;55,13
3197,00;55,28
3196,00;55,41
3195,00;55,54
3194,00;55,67
3193,00;55,80
3192,00;55,95
3191,00;56,11
3190,00;56,27
3189,00;56,43
3188,00;56,58
3187,00;56,73
3186,00;56,87
3185,00;57,02
3184,00;57,19
3183,00;57,36
3182,00;57,55
3181,00;57,74
3180,00;57,91
3179,00;58,08
3178,00;58,24
3177,00;58,40
3176,00;58,57
3175,00;58,75
3174,00;58,94
3173,00;59,12
3172,00;59,31
3171,00;59,50
3170,00;59,69
3169,00;59,88
3168,00;60,06
3167,00;60,24
3166,00;60,42
3165,00;60,60
3164,00;60,79
3163,00;60,98
3162,00;61,18
3161,00;61,38
3160,00;61,57
3159,00;61,77
3158,00;61,97
3157,00;62,18
3156,00;62,39
3155,00;62,59
3154,00;62,78
3153,00;62,98
3152,00;63,18
3151,00;63,40
3150,00;63,62
3149,00;63,84
3148,00;64,05
3147,00;64,25
3146,00;64,45
3145,00;64,65
3144,00;64,85
3143,00;65,06
3142,00;65,28
3141,00;65,49
3140,00;65,69
3139,00;65,90
3138,00;66,10
3137,00;66,31
3136,00;66,52
3135,00;66,73
3134,00;66,95
3133,00;67,17
3132,00;67,39
3131,00;67,60
3130,00;67,81
3129,00;68,02
3128,00;68,24
3127,00;68,45
3126,00;68,67
3125,00;68,90
3124,00;69,11
3123,00;69,32
3122,00;69,52
3121,00;69,71
3120,00;69,90
3119,00;70,09
3118,00;70,29
3117,00;70,50
3116,00;70,72
3115,00;70,95
3114,00;71,17
3113,00;71,39
3112,00;71,59
3111,00;71,79
3110,00;72,00
3109,00;72,20
3108,00;72,41
3107,00;72,61
3106,00;72,82
3105,00;73,03
3104,00;73,24
3103,00;73,45
3102,00;73,65
3101,00;73,84
3100,00;74,03
3099,00;74,22
3098,00;74,42
3097,00;74,61
3096,00;74,81
3095,00;75,01
3094,00;75,22
3093,00;75,42
3092,00;75,62
3091,00;75,79
3090,00;75,96
3089,00;76,13
3088,00;76,32
3087,00;76,50
3086,00;76,69
3085,00;76,86
3084,00;77,04
3083,00;77,22
3082,00;77,41
3081,00;77,60
3080,00;77,79
3079,00;77,98
3078,00;78,16
3077,00;78,34
3076,00;78,52
3075,00;78,70
3074,00;78,89
3073,00;79,08
3072,00;79,27
3071,00;79,46
3070,00;79,63
3069,00;79,79
3068,00;79,95
3067,00;80,11
3066,00;80,28
3065,00;80,45
3064,00;80,61
3063,00;80,78
3062,00;80,94
3061,00;81,09
3060,00;81,25
3059,00;81,40
3058,00;81,56
3057,00;81,72
3056,00;81,87
3055,00;82,02
3054,00;82,17
3053,00;82,32
3052,00;82,47
3051,00;82,62
3050,00;82,78
3049,00;82,95
3048,00;83,10
3047,00;83,26
3046,00;83,41
3045,00;83,55
3044,00;83,70
3043,00;83,85
3042,00;83,99
3041,00;84,13
3040,00;84,26
3039,00;84,40
3038,00;84,55
3037,00;84,71
3036,00;84,86
3035,00;85,00
3034,00;85,14
3033,00;85,27
3032,00;85,40
3031,00;85,52
3030,00;85,65
3029,00;85,78
3028,00;85,91
3027,00;86,04
3026,00;86,17
3025,00;86,31
3024,00;86,44
3023,00;86,57
3022,00;86,69
3021,00;86,82
3020,00;86,94
3019,00;87,06
3018,00;87,18
3017,00;87,30
3016,00;87,41
3015,00;87,52
3014,00;87,63
3013,00;87,74
3012,00;87,85
3011,00;87,96
3010,00;88,07
3009,00;88,18
3008,00;88,29
3007,00;88,40
3006,00;88,51
3005,00;88,62
3004,00;88,72
3003,00;88,82
3002,00;88,91
3001,00;89,01
3000,00;89,12
2999,00;89,22
2998,00;89,32
2997,00;89,41
2996,00;89,50
2995,00;89,58
2994,00;89,67
2993,00;89,75
2992,00;89,84
2991,00;89,93
2990,00;90,03
2989,00;90,12
2988,00;90,21
2987,00;90,30
2986,00;90,39
2985,00;90,47
2984,00;90,56
2983,00;90,65
2982,00;90,75
2981,00;90,84
2980,00;90,93
2979,00;91,02
2978,00;91,10
2977,00;91,20
2976,00;91,29
2975,00;91,39
2974,00;91,50
2973,00;91,62
2972,00;91,73
2971,00;91,83
2970,00;91,91
2969,00;91,97
2968,00;92,02
2967,00;92,08
2966,00;92,14
2965,00;92,21
2964,00;92,27
2963,00;92,33
2962,00;92,39
2961,00;92,45
2960,00;92,52
2959,00;92,59
2958,00;92,67
2957,00;92,75
2956,00;92,82
2955,00;92,89
2954,00;92,96
2953,00;93,03
2952,00;93,10
2951,00;93,16
2950,00;93,22
2949,00;93,27
2948,00;93,33
2947,00;93,40
2946,00;93,47
2945,00;93,54
2944,00;93,60
2943,00;93,65
2942,00;93,71
2941,00;93,77
2940,00;93,83
2939,00;93,90
2938,00;93,97
2937,00;94,03
2936,00;94,09
2935,00;94,15
2934,00;94,21
2933,00;94,27
2932,00;94,34
2931,00;94,41
2930,00;94,48
2929,00;94,55
2928,00;94,61
2927,00;94,66
2926,00;94,72
2925,00;94,76
2924,00;94,80
2923,00;94,84
2922,00;94,88
2921,00;94,91
2920,00;94,94
2919,00;94,97
2918,00;95,00
2917,00;95,04
2916,00;95,09
2915,00;95,13
2914,00;95,17
2913,00;95,20
2912,00;95,23
2911,00;95,26
2910,00;95,29
2909,00;95,32
2908,00;95,34
2907,00;95,36
2906,00;95,39
2905,00;95,42
2904,00;95,47
2903,00;95,52
2902,00;95,56
2901,00;95,60
2900,00;95,64
2899,00;95,67
2898,00;95,71
2897,00;95,75
2896,00;95,79
2895,00;95,82
2894,00;95,85
2893,00;95,87
2892,00;95,89
2891,00;95,92
2890,00;95,95
2889,00;95,99
2888,00;96,02
2887,00;96,06
2886,00;96,09
2885,00;96,12
2884,00;96,15
2883,00;96,19
2882,00;96,22
2881,00;96,26
2880,00;96,29
2879,00;96,32
2878,00;96,35
2877,00;96,38
2876,00;96,41
2875,00;96,44
2874,00;96,47
2873,00;96,49
2872,00;96,51
2871,00;96,54
2870,00;96,57
2869,00;96,61
2868,00;96,65
2867,00;96,68
2866,00;96,71
2865,00;96,72
2864,00;96,75
2863,00;96,78
2862,00;96,82
2861,00;96,87
2860,00;96,91
2859,00;96,94
2858,00;96,96
2857,00;96,99
2856,00;97,02
2855,00;97,05
2854,00;97,07
2853,00;97,07
2852,00;97,08
2851,00;97,11
2850,00;97,14
2849,00;97,18
2848,00;97,22
2847,00;97,24
2846,00;97,26
2845,00;97,27
2844,00;97,27
2843,00;97,28
2842,00;97,29
2841,00;97,31
2840,00;97,32
2839,00;97,34
2838,00;97,36
2837,00;97,37
2836,00;97,38
2835,00;97,39
2834,00;97,40
2833,00;97,41
2832,00;97,43
2831,00;97,45
2830,00;97,47
2829,00;97,49
2828,00;97,51
2827,00;97,53
2826,00;97,55
2825,00;97,57
2824,00;97,58
2823,00;97,58
2822,00;97,60
2821,00;97,62
2820,00;97,65
2819,00;97,68
2818,00;97,69
2817,00;97,70
2816,00;97,70
2815,00;97,72
2814,00;97,74
2813,00;97,77
2812,00;97,78
2811,00;97,79
2810,00;97,80
2809,00;97,80
2808,00;97,82
2807,00;97,83
2806,00;97,85
2805,00;97,86
2804,00;97,88
2803,00;97,89
2802,00;97,90
2801,00;97,91
2800,00;97,92
2799,00;97,93
2798,00;97,95
2797,00;97,97
2796,00;97,98
2795,00;97,98
2794,00;97,99
2793,00;98,00
2792,00;98,01
2791,00;98,03
2790,00;98,04
2789,00;98,05
2788,00;98,07
2787,00;98,08
2786,00;98,10
2785,00;98,12
2784,00;98,13
2783,00;98,14
2782,00;98,14
2781,00;98,15
2780,00;98,15
2779,00;98,16
2778,00;98,18
2777,00;98,20
2776,00;98,22
2775,00;98,23
2774,00;98,24
2773,00;98,24
2772,00;98,25
2771,00;98,26
2770,00;98,27
2769,00;98,28
2768,00;98,29
2767,00;98,30
2766,00;98,30
2765,00;98,31
2764,00;98,31
2763,00;98,32
2762,00;98,33
2761,00;98,34
2760,00;98,35
2759,00;98,36
2758,00;98,36
2757,00;98,38
2756,00;98,39
2755,00;98,40
2754,00;98,41
2753,00;98,41
2752,00;98,42
2751,00;98,43
2750,00;98,45
2749,00;98,46
2748,00;98,47
2747,00;98,48
2746,00;98,48
2745,00;98,49
2744,00;98,48
2743,00;98,48
2742,00;98,48
2741,00;98,48
2740,00;98,49
2739,00;98,50
2738,00;98,51
2737,00;98,53
2736,00;98,54
2735,00;98,55
2734,00;98,56
2733,00;98,56
2732,00;98,56
2731,00;98,57
2730,00;98,57
2729,00;98,58
2728,00;98,60
2727,00;98,60
2726,00;98,60
2725,00;98,60
2724,00;98,60
2723,00;98,60
2722,00;98,60
2721,00;98,60
2720,00;98,60
2719,00;98,61
2718,00;98,62
2717,00;98,63
2716,00;98,64
2715,00;98,64
2714,00;98,65
2713,00;98,66
2712,00;98,67
2711,00;98,68
2710,00;98,69
2709,00;98,69
2708,00;98,69
2707,00;98,69
2706,00;98,70
2705,00;98,70
2704,00;98,71
2703,00;98,72
2702,00;98,72
2701,00;98,72
2700,00;98,73
2699,00;98,73
2698,00;98,75
2697,00;98,76
2696,00;98,76
2695,00;98,76
2694,00;98,76
