Created as New Dataset;Sample 007 By Administrator Date maandag, maart 02 2026
cm-1;%T
3241,00;62,39
3240,00;62,47
3239,00;62,54
3238,00;62,60
3237,00;62,66
3236,00;62,73
3235,00;62,81
3234,00;62,90
3233,00;62,99
3232,00;63,09
3231,00;63,18
3230,00;63,26
3229,00;63,35
3228,00;63,44
3227,00;63,54
3226,00;63,64
3225,00;63,74
3224,00;63,85
3223,00;63,96
3222,00;64,08
3221,00;64,21
3220,00;64,33
3219,00;64,44
3218,00;64,55
3217,00;64,65
3216,00;64,76
3215,00;64,87
3214,00;64,99
3213,00;65,11
3212,00;65,25
3211,00;65,39
3210,00;65,53
3209,00;65,67
3208,00;65,81
3207,00;65,94
3206,00;66,07
3205,00;66,21
3204,00;66,35
3203,00;66,49
3202,00;66,63
3201,00;66,77
3200,00;66,93
3199,00;67,09
3198,00;67,25
3197,00;67,40
3196,00;67,53
3195,00;67,67
3194,00;67,80
3193,00;67,93
3192,00;68,08
3191,00;68,23
3190,00;68,39
3189,00;68,55
3188,00;68,72
3187,00;68,89
3186,00;69,06
3185,00;69,22
3184,00;69,39
3183,00;69,56
3182,00;69,73
3181,00;69,91
3180,00;70,10
3179,00;70,28
3178,00;70,45
3177,00;70,62
3176,00;70,77
3175,00;70,93
3174,00;71,10
3173,00;71,27
3172,00;71,44
3171,00;71,61
3170,00;71,78
3169,00;71,96
3168,00;72,14
3167,00;72,32
3166,00;72,49
3165,00;72,65
3164,00;72,82
3163,00;72,99
3162,00;73,15
3161,00;73,32
3160,00;73,49
3159,00;73,66
3158,00;73,83
3157,00;74,00
3156,00;74,16
3155,00;74,32
3154,00;74,50
3153,00;74,67
3152,00;74,86
3151,00;75,04
3150,00;75,22
3149,00;75,39
3148,00;75,57
3147,00;75,74
3146,00;75,91
3145,00;76,09
3144,00;76,26
3143,00;76,43
3142,00;76,60
3141,00;76,76
3140,00;76,93
3139,00;77,11
3138,00;77,28
3137,00;77,44
3136,00;77,60
3135,00;77,76
3134,00;77,92
3133,00;78,09
3132,00;78,26
3131,00;78,43
3130,00;78,59
3129,00;78,75
3128,00;78,90
3127,00;79,06
3126,00;79,21
3125,00;79,37
3124,00;79,53
3123,00;79,68
3122,00;79,83
3121,00;79,98
3120,00;80,14
3119,00;80,30
3118,00;80,46
3117,00;80,61
3116,00;80,77
3115,00;80,92
3114,00;81,07
3113,00;81,22
3112,00;81,37
3111,00;81,52
3110,00;81,66
3109,00;81,80
3108,00;81,93
3107,00;82,07
3106,00;82,22
3105,00;82,38
3104,00;82,54
3103,00;82,69
3102,00;82,83
3101,00;82,97
3100,00;83,11
3099,00;83,25
3098,00;83,38
3097,00;83,52
3096,00;83,67
3095,00;83,81
3094,00;83,95
3093,00;84,09
3092,00;84,21
3091,00;84,32
3090,00;84,43
3089,00;84,55
3088,00;84,69
3087,00;84,82
3086,00;84,95
3085,00;85,07
3084,00;85,18
3083,00;85,30
3082,00;85,43
3081,00;85,56
3080,00;85,68
3079,00;85,80
3078,00;85,93
3077,00;86,05
3076,00;86,17
3075,00;86,29
3074,00;86,42
3073,00;86,54
3072,00;86,67
3071,00;86,79
3070,00;86,91
3069,00;87,03
3068,00;87,14
3067,00;87,24
3066,00;87,34
3065,00;87,44
3064,00;87,54
3063,00;87,65
3062,00;87,76
3061,00;87,87
3060,00;87,97
3059,00;88,06
3058,00;88,14
3057,00;88,23
3056,00;88,32
3055,00;88,41
3054,00;88,52
3053,00;88,64
3052,00;88,75
3051,00;88,86
3050,00;88,95
3049,00;89,04
3048,00;89,12
3047,00;89,20
3046,00;89,29
3045,00;89,38
3044,00;89,48
3043,00;89,58
3042,00;89,67
3041,00;89,76
3040,00;89,85
3039,00;89,94
3038,00;90,03
3037,00;90,12
3036,00;90,20
3035,00;90,28
3034,00;90,36
3033,00;90,44
3032,00;90,51
3031,00;90,57
3030,00;90,64
3029,00;90,70
3028,00;90,77
3027,00;90,84
3026,00;90,91
3025,00;90,98
3024,00;91,04
3023,00;91,11
3022,00;91,17
3021,00;91,22
3020,00;91,26
3019,00;91,30
3018,00;91,34
3017,00;91,38
3016,00;91,42
3015,00;91,47
3014,00;91,52
3013,00;91,57
3012,00;91,63
3011,00;91,69
3010,00;91,76
3009,00;91,83
3008,00;91,91
3007,00;91,99
3006,00;92,06
3005,00;92,14
3004,00;92,23
3003,00;92,34
3002,00;92,44
3001,00;92,54
3000,00;92,61
2999,00;92,69
2998,00;92,76
2997,00;92,85
2996,00;92,93
2995,00;93,02
2994,00;93,11
2993,00;93,18
2992,00;93,25
2991,00;93,30
2990,00;93,36
2989,00;93,42
2988,00;93,48
2987,00;93,53
2986,00;93,59
2985,00;93,65
2984,00;93,71
2983,00;93,77
2982,00;93,83
2981,00;93,89
2980,00;93,93
2979,00;93,99
2978,00;94,05
2977,00;94,11
2976,00;94,18
