Created as New Dataset;Sample 008 By Administrator Date maandag, maart 02 2026
cm-1;%T
2869,00;98,35
2868,00;98,36
2867,00;98,37
2866,00;98,36
2865,00;98,35
2864,00;98,35
2863,00;98,36
2862,00;98,36
2861,00;98,36
2860,00;98,36
2859,00;98,36
2858,00;98,37
2857,00;98,38
2856,00;98,38
2855,00;98,39
2854,00;98,40
2853,00;98,40
2852,00;98,39
2851,00;98,39
2850,00;98,39
2849,00;98,40
2848,00;98,41
2847,00;98,40
2846,00;98,39
2845,00;98,37
2844,00;98,36
2843,00;98,35
2842,00;98,33
2841,00;98,32
2840,00;98,32
2839,00;98,32
2838,00;98,32
2837,00;98,32
2836,00;98,31
2835,00;98,30
2834,00;98,30
2833,00;98,30
2832,00;98,31
2831,00;98,32
2830,00;98,32
2829,00;98,32
2828,00;98,33
2827,00;98,32
2826,00;98,31
2825,00;98,30
2824,00;98,29
2823,00;98,29
2822,00;98,29
2821,00;98,30
2820,00;98,30
2819,00;98,30
2818,00;98,30
2817,00;98,30
2816,00;98,30
2815,00;98,31
2814,00;98,33
2813,00;98,33
2812,00;98,33
2811,00;98,32
2810,00;98,32
2809,00;98,31
2808,00;98,31
2807,00;98,31
2806,00;98,31
2805,00;98,32
2804,00;98,32
2803,00;98,33
2802,00;98,32
2801,00;98,32
2800,00;98,31
2799,00;98,31
2798,00;98,31
2797,00;98,32
2796,00;98,31
2795,00;98,30
2794,00;98,30
2793,00;98,30
2792,00;98,31
2791,00;98,32
2790,00;98,33
2789,00;98,34
2788,00;98,35
2787,00;98,35
2786,00;98,35
2785,00;98,35
2784,00;98,34
2783,00;98,33
2782,00;98,32
2781,00;98,31
2780,00;98,31
2779,00;98,31
2778,00;98,32
2777,00;98,32
2776,00;98,32
2775,00;98,32
2774,00;98,31
2773,00;98,32
2772,00;98,32
2771,00;98,33
2770,00;98,33
2769,00;98,32
2768,00;98,32
2767,00;98,32
2766,00;98,33
2765,00;98,33
2764,00;98,32
2763,00;98,32
2762,00;98,31
2761,00;98,30
2760,00;98,30
2759,00;98,30
2758,00;98,31
2757,00;98,31
2756,00;98,31
2755,00;98,32
2754,00;98,32
2753,00;98,33
2752,00;98,33
2751,00;98,34
2750,00;98,34
2749,00;98,34
2748,00;98,34
2747,00;98,35
2746,00;98,35
2745,00;98,35
2744,00;98,34
2743,00;98,33
2742,00;98,32
2741,00;98,31
2740,00;98,30
2739,00;98,30
2738,00;98,30
2737,00;98,29
2736,00;98,30
2735,00;98,31
2734,00;98,32
2733,00;98,34
2732,00;98,35
2731,00;98,35
2730,00;98,35
2729,00;98,35
2728,00;98,35
2727,00;98,34
2726,00;98,34
2725,00;98,33
2724,00;98,32
2723,00;98,30
2722,00;98,30
2721,00;98,29
2720,00;98,29
2719,00;98,29
2718,00;98,30
2717,00;98,31
2716,00;98,32
2715,00;98,33
2714,00;98,34
2713,00;98,35
2712,00;98,35
2711,00;98,34
2710,00;98,34
2709,00;98,33
2708,00;98,33
2707,00;98,33
2706,00;98,34
2705,00;98,34
2704,00;98,34
2703,00;98,34
2702,00;98,34
2701,00;98,34
2700,00;98,34
2699,00;98,34
2698,00;98,34
2697,00;98,34
2696,00;98,33
2695,00;98,32
2694,00;98,31
2693,00;98,31
2692,00;98,31
2691,00;98,31
2690,00;98,32
2689,00;98,33
2688,00;98,34
2687,00;98,35
2686,00;98,34
2685,00;98,34
2684,00;98,33
2683,00;98,32
2682,00;98,32
2681,00;98,32
2680,00;98,33
2679,00;98,34
2678,00;98,35
2677,00;98,36
2676,00;98,35
2675,00;98,34
2674,00;98,33
2673,00;98,32
2672,00;98,33
2671,00;98,34
2670,00;98,35
2669,00;98,35
2668,00;98,34
2667,00;98,33
2666,00;98,34
2665,00;98,35
2664,00;98,34
2663,00;98,34
2662,00;98,32
2661,00;98,31
2660,00;98,30
2659,00;98,30
2658,00;98,30
2657,00;98,31
2656,00;98,32
2655,00;98,32
2654,00;98,32
2653,00;98,31
2652,00;98,29
2651,00;98,28
2650,00;98,28
2649,00;98,29
2648,00;98,31
2647,00;98,32
2646,00;98,32
2645,00;98,32
2644,00;98,30
2643,00;98,29
2642,00;98,29
2641,00;98,28
2640,00;98,27
2639,00;98,26
2638,00;98,26
2637,00;98,26
2636,00;98,26
2635,00;98,27
2634,00;98,27
2633,00;98,27
2632,00;98,27
2631,00;98,27
2630,00;98,28
2629,00;98,28
2628,00;98,29
2627,00;98,29
2626,00;98,29
2625,00;98,29
2624,00;98,29
2623,00;98,29
2622,00;98,30
2621,00;98,30
2620,00;98,29
2619,00;98,29
2618,00;98,29
2617,00;98,29
2616,00;98,30
2615,00;98,31
2614,00;98,32
2613,00;98,32
2612,00;98,31
2611,00;98,29
2610,00;98,26
2609,00;98,25
2608,00;98,24
