Created as New Dataset;Sample 004 By Administrator Date maandag, maart 02 2026
cm-1;%T
2917,00;96,34
2916,00;96,37
2915,00;96,40
2914,00;96,43
2913,00;96,46
2912,00;96,48
2911,00;96,50
2910,00;96,53
2909,00;96,55
2908,00;96,58
2907,00;96,60
2906,00;96,62
2905,00;96,65
2904,00;96,68
2903,00;96,71
2902,00;96,75
2901,00;96,78
2900,00;96,80
2899,00;96,83
2898,00;96,85
2897,00;96,88
2896,00;96,91
2895,00;96,93
2894,00;96,95
2893,00;96,97
2892,00;96,99
2891,00;97,00
2890,00;97,01
2889,00;97,03
2888,00;97,06
2887,00;97,09
2886,00;97,12
2885,00;97,14
2884,00;97,16
2883,00;97,18
2882,00;97,20
2881,00;97,23
2880,00;97,25
2879,00;97,28
2878,00;97,30
2877,00;97,34
2876,00;97,37
2875,00;97,39
2874,00;97,40
2873,00;97,41
2872,00;97,43
2871,00;97,45
2870,00;97,47
2869,00;97,50
2868,00;97,53
2867,00;97,55
2866,00;97,57
2865,00;97,59
2864,00;97,61
2863,00;97,63
2862,00;97,66
2861,00;97,68
2860,00;97,70
2859,00;97,72
2858,00;97,74
2857,00;97,76
2856,00;97,79
2855,00;97,81
2854,00;97,83
2853,00;97,84
2852,00;97,85
2851,00;97,86
2850,00;97,88
2849,00;97,91
2848,00;97,94
2847,00;97,95
2846,00;97,96
2845,00;97,96
2844,00;97,95
2843,00;97,95
2842,00;97,96
2841,00;97,98
2840,00;98,00
2839,00;98,02
2838,00;98,04
2837,00;98,06
2836,00;98,08
2835,00;98,10
2834,00;98,12
2833,00;98,13
2832,00;98,14
2831,00;98,15
2830,00;98,16
2829,00;98,17
2828,00;98,17
2827,00;98,18
2826,00;98,19
2825,00;98,19
2824,00;98,20
2823,00;98,22
2822,00;98,23
2821,00;98,25
2820,00;98,27
2819,00;98,28
2818,00;98,29
2817,00;98,30
2816,00;98,31
2815,00;98,33
2814,00;98,35
2813,00;98,37
2812,00;98,38
2811,00;98,38
2810,00;98,38
2809,00;98,38
2808,00;98,39
2807,00;98,40
2806,00;98,42
2805,00;98,44
2804,00;98,45
2803,00;98,45
2802,00;98,46
2801,00;98,46
2800,00;98,46
2799,00;98,47
2798,00;98,48
2797,00;98,50
2796,00;98,51
2795,00;98,52
2794,00;98,53
2793,00;98,54
2792,00;98,56
2791,00;98,58
2790,00;98,60
2789,00;98,61
2788,00;98,62
2787,00;98,63
2786,00;98,64
2785,00;98,65
2784,00;98,65
2783,00;98,66
2782,00;98,65
2781,00;98,65
2780,00;98,65
2779,00;98,66
2778,00;98,68
2777,00;98,70
2776,00;98,72
2775,00;98,73
2774,00;98,74
2773,00;98,73
2772,00;98,73
2771,00;98,74
2770,00;98,74
2769,00;98,75
2768,00;98,75
2767,00;98,75
2766,00;98,76
2765,00;98,76
2764,00;98,76
2763,00;98,77
2762,00;98,78
2761,00;98,79
2760,00;98,79
2759,00;98,81
2758,00;98,82
2757,00;98,83
2756,00;98,83
2755,00;98,83
2754,00;98,83
2753,00;98,83
2752,00;98,83
2751,00;98,84
2750,00;98,84
2749,00;98,85
2748,00;98,86
2747,00;98,87
2746,00;98,88
2745,00;98,89
2744,00;98,89
2743,00;98,89
2742,00;98,89
2741,00;98,89
2740,00;98,89
2739,00;98,89
2738,00;98,90
2737,00;98,91
2736,00;98,92
2735,00;98,93
2734,00;98,95
2733,00;98,97
2732,00;98,98
2731,00;98,98
2730,00;98,98
2729,00;98,98
2728,00;98,99
2727,00;98,99
2726,00;99,00
2725,00;98,99
2724,00;98,99
2723,00;98,98
2722,00;98,97
2721,00;98,97
2720,00;98,97
2719,00;98,98
2718,00;99,00
2717,00;99,01
2716,00;99,02
2715,00;99,02
2714,00;99,03
2713,00;99,05
2712,00;99,07
2711,00;99,07
2710,00;99,07
2709,00;99,06
2708,00;99,04
2707,00;99,04
2706,00;99,04
2705,00;99,05
2704,00;99,05
2703,00;99,05
2702,00;99,06
2701,00;99,07
2700,00;99,08
2699,00;99,08
2698,00;99,09
2697,00;99,09
