Created as New Dataset;Sample 000 By Administrator Date maandag, maart 02 2026
cm-1;%T
2727,00;93,29
2726,00;93,32
2725,00;93,34
2724,00;93,36
2723,00;93,38
2722,00;93,41
2721,00;93,44
2720,00;93,47
2719,00;93,51
2718,00;93,55
2717,00;93,58
2716,00;93,61
2715,00;93,64
2714,00;93,68
2713,00;93,72
2712,00;93,76
2711,00;93,79
2710,00;93,82
2709,00;93,84
2708,00;93,87
2707,00;93,89
2706,00;93,91
2705,00;93,94
2704,00;93,96
2703,00;93,98
2702,00;94,00
2701,00;94,02
2700,00;94,03
2699,00;94,06
2698,00;94,09
2697,00;94,12
2696,00;94,15
2695,00;94,17
2694,00;94,17
2693,00;94,18
2692,00;94,19
2691,00;94,20
2690,00;94,22
2689,00;94,23
2688,00;94,23
2687,00;94,24
2686,00;94,25
2685,00;94,26
2684,00;94,27
2683,00;94,28
2682,00;94,30
2681,00;94,32
2680,00;94,34
2679,00;94,35
2678,00;94,36
2677,00;94,37
2676,00;94,37
2675,00;94,38
2674,00;94,39
2673,00;94,40
2672,00;94,41
2671,00;94,43
2670,00;94,45
2669,00;94,46
2668,00;94,48
2667,00;94,50
2666,00;94,51
2665,00;94,52
2664,00;94,53
2663,00;94,54
2662,00;94,55
2661,00;94,57
2660,00;94,58
2659,00;94,59
2658,00;94,60
2657,00;94,61
2656,00;94,63
2655,00;94,65
2654,00;94,66
2653,00;94,67
2652,00;94,67
2651,00;94,69
2650,00;94,70
2649,00;94,73
2648,00;94,76
2647,00;94,78
2646,00;94,80
2645,00;94,82
2644,00;94,84
2643,00;94,86
2642,00;94,88
2641,00;94,90
2640,00;94,91
2639,00;94,92
2638,00;94,94
2637,00;94,96
2636,00;94,99
2635,00;95,02
2634,00;95,04
2633,00;95,05
2632,00;95,07
2631,00;95,09
2630,00;95,12
2629,00;95,16
2628,00;95,19
2627,00;95,22
2626,00;95,24
2625,00;95,26
2624,00;95,29
2623,00;95,33
2622,00;95,37
2621,00;95,40
2620,00;95,43
2619,00;95,45
2618,00;95,47
2617,00;95,51
2616,00;95,55
2615,00;95,59
2614,00;95,62
2613,00;95,65
2612,00;95,66
2611,00;95,67
2610,00;95,69
2609,00;95,71
2608,00;95,74
2607,00;95,78
2606,00;95,81
2605,00;95,84
2604,00;95,86
2603,00;95,88
2602,00;95,91
2601,00;95,95
2600,00;95,98
2599,00;96,01
2598,00;96,04
2597,00;96,06
2596,00;96,09
2595,00;96,11
2594,00;96,14
2593,00;96,17
2592,00;96,20
